id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),忙しい人と忙しくない人は、どっちが好きですか？,"Which do you like, busy person or not busy person?",忙しい人 | と | 忙しくない人は、| どっちが | 好きです | か？,isogashii hito | to | isogashiku nai hito wa | docchi ga | suki desu | ka？,1
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),忙しくない人が好きです,I like a not busy person.,忙しくない人が | 好きです,isogashiku nai hito ga | suki desu,1
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),ちなみに、yournameさんは、前から忙しかったですか？,"By the way, has yourname been busy since before?",ちなみに、| yournameさんは、| 前から | 忙しかったです | か？,chinamini | yourname san wa | mae kara | isogashi katta desu | ka？,1
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),はい、前から忙しかったです,"Yes, he / she has been busy since before.",はい、| 前から | 忙しかったです,hai | mae kara | isogashi katta desu,1
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),いいえ、前は忙しくなかったです,"No, he / she was not busy before.",いいえ、| 前は | 忙しくなかったです,iie | mae wa | isogashiku nakatta desu,1
,English,Japanese,Beginner1,Adjective,忙しい / busy ( 2 ),最近急に忙しくなりました,He / She has suddenly become busy recently.,最近 | 急に | 忙しくなりました,saikin | kyuu ni | isogashiku nari mashita,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),今日は寒いですか？,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、ものすごく寒いです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、かなり寒いです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),少し寒いかもしれません,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),別に寒くないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),いいえ、そんなに寒くないです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),いいえ、全然寒くないです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、寒すぎです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),服装によります,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),明日も寒そうですね,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、寒いと思います,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),いいえ、意外と寒くないと思います,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),天気予報によると、明日も寒いそうです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),今週1番寒いのはいつですか？,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),月曜日です,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),寒い人と寒くない日は、どっちが好きですか？,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),寒くない日のほうが好きです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),ちなみに、昨日は寒かったですか？,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、寒かったです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),いいえ、寒くなかったです,,,,1
,English,Japanese,Beginner1,Adjective,寒い / cold ( 3 ),はい、昨日から急に寒くなりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),ここは風が強いですか？,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),はい、ものすごく強いです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),はい、結構強いです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),少し強いかもしれません,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),向こうとそんなに変わりません,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),いいえ、そんなに強くないです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),いいえ、全然強くないです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),はい、強すぎです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),時間によります,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),あそこも風が強そうですね,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),はい、強いと思います,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),いいえ、それほど強くないと思います,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),聞いた話によると、あそこも強いそうです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),この辺で1番風が強いのはどこですか？,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),あの山の向こうです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),強い風と弱い風は、どっちが危険ですか？,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),どっちも危険です,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),ちなみに、去年はここは風が強かったですか？,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),はい、強かったです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),いいえ、強くなかったです,,,,1
,English,Japanese,Beginner1,Adjective,風が強い / wind is strong ( 4 ),去年からなぜか急に強くなりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),こっちは星がきれいですか？,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),はい、すごくきれいです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),はい、かなりきれいです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),普通にきれいです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),向こうとそんなに変わりません,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),いいえ、そんなにきれいじゃないです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),いいえ、全然きれいじゃないです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),はい、きれいすぎです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),時間によります,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),向こうも星がきれいそうですね,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),はい、きれいだと思います,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),いいえ、それほどきれいじゃないと思います,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),聞いた話によると、向こうもきれいだそうです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),この辺で1番星がきれいなのはどこですか？,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),あの川の向こうです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),きれいな星ときれいじゃない星は、何が違いますか？,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),明るさが違います,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),ちなみに、先月はここは星がきれいでしたか？,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),はい、きれいでした,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),いいえ、きれいじゃなかったです,,,,1
,English,Japanese,Beginner1,Adjective,星がきれいだ / star is beautiful ( 5 ),先月からなぜか急にきれいになりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),yournameさんは、走るのが速いですか？,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、とても速いです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、速いほうです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),まあまあ速いです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),別に速くないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),いいえ、そんなに速くないです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),いいえ、全然速くないです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、速すぎです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),距離によります,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),yournameさんの友達も、走るのが速そうですね,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、速いと思います,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),いいえ、速くないと思います,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、yournameさんの友達は皆、足が速いそうです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),この中で1番足が速いのは、誰ですか？,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),yournameさんです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),足が速い人と足が遅い人は、どっちが人気があると思いますか？,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),足が速い人のほうが人気があると思います,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),ちなみに、yournameさんは、前から足が速かったですか？,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),はい、前から速かったです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),いいえ、前は速くなかったです,,,,1
,English,Japanese,Beginner1,Adjective,走るのが速い / run fast ( 6 ),最近急に速くなりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),yournameさん、うれしそうですね？,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),はい、とてもうれしいです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),まあまあうれしいかもしれません,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),普通にうれしいです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),別にうれしくないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),いいえ、そんなにうれしくないです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),いいえ、全然うれしくないです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),はい、うれしすぎです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),yournameさんの家族も、うれしそうですね,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),はい、家族もうれしいと思います,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),いいえ、あまりうれしくないと思います,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),はい、家族も皆、うれしいそうです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),家族の中で今1番うれしいのは、誰ですか？,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),両親だと思います,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),人生でうれしい事とうれしくない事は、どっちが多いですか？,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),半々だと思います,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),ちなみに、その時はどんな気持ちでしたか？,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),うれしかったです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),実際はそんなにうれしくなかったです,,,,1
,English,Japanese,Beginner1,Adjective,うれしい / happy ( 7 ),とてもうれしくなりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),駅はここから近いですか？,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、とても近いです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、まあまあ近いです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),普通に近いです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),別に近くないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),いいえ、そんなに近くないです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),いいえ、全然近くないです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、近すぎです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),yournameさんの家も、ここから近そうですね,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、近いと思います,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),いいえ、あまり近くないと思います,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、ここからとても近いそうです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),この辺でここから1番近いのは、どこのコンビニですか？,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),あそこのコンビニです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),近くのコンビニと遠くのコンビニは、どっちが便利ですか？,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),近くのコンビニのほうが便利です,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),コンビニは前からこんなに近かったですか？,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),はい、前から近かったです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),いいえ、前は近くなかったです,,,,1
,English,Japanese,Beginner1,Adjective,近い / near ( 8 ),最近急に近くに新しいコンビニができました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),この映画は面白いですか？,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、とても面白いです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、最近の映画の中では面白いほうです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),まあまあ面白いかもしれないです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),別に面白くないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),いいえ、そんなに面白くないです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),いいえ、全然面白くないです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、面白すぎです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),人によると思います,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),あの映画も面白そうですね？,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、面白いと思います,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),いいえ、あまり面白くないと思います,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、めちゃめちゃ面白いそうです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),最近の映画の中で1番面白いのは、どの映画ですか？,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),あの映画です,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),面白い映画と面白くない映画は、何が違いますか？,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),ラストの落ちが違います,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),ちなみに、前回の映画は面白かったですか？,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),はい、かなり面白かったです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),いいえ、あまり面白くなかったです,,,,1
,English,Japanese,Beginner1,Adjective,面白い / interesting ( 9 ),途中から面白くなりました,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),地球は大きいですか？,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),はい、とても大きいです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),はい、比較的大きいほうです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),まあまあ大きいかもしれないです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),別に大きくないです、普通です,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),いいえ、そんなに大きくないです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),いいえ、全然大きくないです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),はい、大きすぎです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),何と比べるかによります,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),土星も大きそうですね？,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),はい、大きいと思います,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),いいえ、あまり大きくないと思います,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),学校の先生によると、めちゃめちゃ大きいそうです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),太陽系の星の中で1番大きいのは、どれですか？,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),木星です,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),大きい星と小さい星は、何が違いますか？,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),重力が違います,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),太陽は最初から大きかったですか？,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),はい、最初から大きかったです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),いいえ、最初は大きくなかったです,,,,1
,English,Japanese,Beginner1,Adjective,大きい / big ( 10 ),だんだん大きくなりました,,,,1
