id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Beginner1,Noun,S is ～,そこは私の部屋です,It is my room.,そこは | 私の部屋 | です,soko wa | watashi no heya | desu,そこは | 私の部屋 | です
,English,Japanese,Beginner1,Noun,S is ～,私の部屋はそこです,My room is there.,私の部屋は | そこ | です,watashi no heya wa | soko | desu,私の部屋は | そこ | です
,English,Japanese,Beginner1,Noun,S is ～,その水はミネラルウォーターです,The water is mineral water.,その水は | ミネラルウォーター | です,sono mizu wa | mineraru wootaa | desu,その水は | ミネラルウォーター | です
,English,Japanese,Beginner1,Noun,S is ～,そのスマホは彼のです,The smartphone is his.,そのスマホは | 彼の | です,sono sumaho wa | kare no | desu,そのスマホは | 彼の | です
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S is ～,あれは私の娘です,That is my daughter.,あれは | 私の娘 | です,are wa | watashi no musume | desu,1
,English,Japanese,Beginner1,Noun,S is ～,あれは彼女の家です,That is her house.,あれは | 彼女の家 | です,are wa | kanojo no ie | desu,1
,English,Japanese,Beginner1,Noun,S is ～,あそこは駅です,That is the station.,あそこは | 駅 | です,asoko wa | eki | desu,1
,English,Japanese,Beginner1,Noun,S is ～,駅はあそこです,The station is there.,駅は | あそこ | です,eki wa | asoko | desu,1
,English,Japanese,Beginner1,Noun,S is ～,あの建物は教会です,That building is the church.,あの建物は | 教会 | です,ano tatemono wa | kyoukai | desu,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S is not ～,私は先生ではありません,I am not a teacher.,私は | 先生 | ではありません,watashi wa | sensei | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,彼は医者ではありません,He is not a doctor.,彼は | 医者 | ではありません,kare wa | isha | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,彼女は私の妹ではありません,She is not my sister.,彼女は | 私の妹 | ではありません,kanojo wa | watashi no imouto | dewa arimasen,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S is not ～,これは私の車ではありません,This is not my car.,これは | 私の車 | ではありません,kore wa | watashi no kuruma | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,私の車はこれではありません,My car is not this one.,私の車は | これ | ではありません,watashi no kuruma wa | kore | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,ここはトイレではありません,This is not the restroom.,ここは | トイレ | ではありません,koko wa | toire | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,トイレはここではありません,The restroom is not here.,トイレは | ここ | ではありません,toire wa | koko | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,この財布は私のではありません,This wallet is not mine.,この財布は | 私の | ではありません,kono saifu wa | watashi no | dewa arimasen,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S is not ～,それは私の荷物ではありません,It is not my luggage.,それは | 私の荷物 | ではありません,sore wa | watashi no nimotsu | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,それは彼女の財布ではありません,It is not her wallet.,それは | 彼女の財布 | ではありません,sore wa | kanojo no saifu | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,そこは私の部屋ではありません,It is not my room.,そこは | 私の部屋 | ではありません,soko wa | watashi no heya | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,私の部屋はそこではありません,My room is there.,私の部屋は | そこ | ではありません,watashi no heya wa | soko | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,その水はミネラルウォーターではありません,The water is not mineral water.,その水は | ミネラルウォーター | ではありません,sono mizu wa | mineraru wootaa | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,そのスマホは彼のではありません,The smartphone is not his.,そのスマホは | 彼の | ではありません,sono sumaho wa | kare no | dewa arimasen,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S is not ～,あれは私の車ではありません,That is not my car.,あれは | 私の車 | ではありません,are wa | watashi no kuruma | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,あれは彼女の家ではありません,That is not her house.,あれは | 彼女の家 | ではありません,are wa | kanojo no ie | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,あそこは駅ではありません,That is not the station.,あそこは | 駅 | ではありません,asoko wa | eki | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,駅はあそこではありません,The station is not there.,駅は | あそこ | ではありません,eki wa | asoko | dewa arimasen,1
,English,Japanese,Beginner1,Noun,S is not ～,あの建物は教会ではありません,That building is not the church.,あの建物は | 教会 | ではありません,ano tatemono wa | kyoukai | dewa arimasen,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Is S ～？,あなたは先生ですか？,Are you a teacher?,あなたは | 先生 | です | か？,anata wa | sensei | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,彼は医者ですか？,Is he a doctor?,彼は | 医者 | です | か？,kare wa | isha | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,彼女はあなたの妹ですか？,Is she your young sister?,彼女は | あなたの妹 | です | か？,kanojo wa | anata no imouto | desu | ka？,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Is S ～？,これはあなたの車ですか？,Is this your car?,これは | あなたの車 | です | か？,kore wa | anata no kuruma | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,あなたの車はこれですか？,Is your car this one?,あなたの車は | これ | です | か？,anata no kuruma wa | kore | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,ここはトイレですか？,Is this the restroom?,ここは | トイレ | です | か？,koko wa | toire | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,トイレはここですか？,Is the restroom here?,トイレは | ここ | です | か？,toire wa | koko | desu | ka？,1
,English,Japanese,Beginner1,Noun,Is S ～？,この財布はあなたのですか？,Is this wallet yours?,この財布は | あなたの | です | か？,kono saifu wa | anata no | desu | ka？,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Is S ～？,それはあなたの荷物ですか？,Is it your luggage?,それは | あなたの荷物 | です | か？,それは | あなたの荷物 | です | か？,1
,English,Japanese,Beginner1,Noun,Is S ～？,それは彼女の財布ですか？,Is it her wallet?,それは | 彼女の財布 | です | か？,それは | 彼女の財布 | です | か？,1
,English,Japanese,Beginner1,Noun,Is S ～？,そこはあなたの部屋ですか？,Is it your room?,そこは | あなたの部屋 | です | か？,そこは | あなたの部屋 | です | か？,1
,English,Japanese,Beginner1,Noun,Is S ～？,あなたの部屋はそこですか？,Is your room there?,あなたの部屋は | そこ | です | か？,あなたの部屋は | そこ | です | か？,1
,English,Japanese,Beginner1,Noun,Is S ～？,その水はミネラルウォーターですか？,Is the water mineral water?,その水は | ミネラルウォーター | です | か？,その水は | ミネラルウォーター | です | か？,1
,English,Japanese,Beginner1,Noun,Is S ～？,そのスマホは彼のですか？,Is the smartphone his?,そのスマホは | 彼の | です | か？,そのスマホは | 彼の | です | か？,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Is S ～？,あれは彼の娘ですか？,Is that his daughter?,あれは | 彼の娘 | です | か？,,1
,English,Japanese,Beginner1,Noun,Is S ～？,あれは彼女の家ですか？,Is that her house?,あれは | 彼女の家 | です | か？,,1
,English,Japanese,Beginner1,Noun,Is S ～？,あそこは駅ですか？,Is that the station?,あそこは | 駅 | です | か？,,1
,English,Japanese,Beginner1,Noun,Is S ～？,駅はあそこですか？,Is the station there?,駅は | あそこ | です | か？,,1
,English,Japanese,Beginner1,Noun,Is S ～？,あの建物は教会ですか？,Is that building the church?,あの建物は | 教会 | です | か？,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Who is S?,あなたは誰ですか？,Who are you?,あなたは | 誰 | です | か？,,1
,English,Japanese,Beginner1,Noun,Who is S?,彼は誰ですか？,Who is he?,彼は | 誰 | です | か？,,1
,English,Japanese,Beginner1,Noun,Who is S?,彼女は誰ですか？,Who is she?,彼女は | 誰 | です | か？,,1
,English,Japanese,Beginner1,Noun,Who is S?,あれは誰ですか？,Who is that?,あれは | 誰 | です | か？,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Where is S?,あなたの車はどこですか？,Where is your car?,あなたの車は | どこ | です | か？,,1
,English,Japanese,Beginner1,Noun,Where is S?,ここはどこですか？,Where is this?,ここは | どこ | です | か？,,1
,English,Japanese,Beginner1,Noun,Where is S?,トイレはどこですか？,Where is the restroom?,トイレは | どこ | です | か？,,1
,English,Japanese,Beginner1,Noun,Where is S?,あなたの部屋はどこですか？,Where is your room?,あなたの部屋は | どこ | です | か？,,1
,English,Japanese,Beginner1,Noun,Where is S?,駅はどこですか？,Where is the station?,駅は | どこ | です | か？,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,What is S?,これは何ですか？,What is this?,これは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,それは何ですか？,What is it?,それは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,あれは何ですか？,What is that?,あれは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,ここは何ですか？,What is this place?,ここは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,そこは何ですか？,What is the place?,そこは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,あそこは何ですか？,What is that place?,あそこは | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,この部屋は何ですか？,What is this room?,この部屋は | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,その水は何ですか？,What is the water?,その水は | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,What is S?,あの建物は何ですか？,What is that building?,あの建物は | 何 | です | か？,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,Whose is S?,この財布は誰のですか？,Whose is this wallet?,この財布は | 誰の | です | か？,,1
,English,Japanese,Beginner1,Noun,Whose is S?,そのスマホは誰のですか？,Whose is the smartphone?,そのスマホは | 誰の | です | か？,,1
,English,Japanese,Beginner1,Noun,Whose is S?,あの家は誰のですか？,Whose is that house?,あの家は | 誰の | です | か？,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,// 前は 以前は 昔,,,,1
,English,Japanese,Beginner1,Noun,S was ～ before,私は前は先生でした,I was a teacher before.,私は | 前は | 先生 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,彼は前は医者でした,He was a doctor before.,彼は | 前は | 医者 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,彼女は前は私の友達でした,She was my friend before.,彼女は | 前は | 私の友達 | でした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was ～ before,これは前は私の車でした,This was my car before.,これは | 前は | 私の車 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,私の車は前はこれでした,My car was this one before.,私の車は | 前は | これ | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,ここは前はトイレでした,This was the restroom before.,ここは | 前は | トイレ | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,トイレは前はここでした,The restroom was here before.,トイレは | 前は | ここ | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,この財布は前は私のでした,This wallet was mine before.,この財布は | 前は | 私の | でした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was ～ before,それは前は私の荷物でした,It was my luggage before.,それは | 前は | 私の荷物 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,それは前は彼女の財布でした,It was her wallet before.,それは | 前は | 彼女の財布 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,そこは前は私の部屋でした,It was my room before.,そこは | 前は | 私の部屋 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,私の部屋は前はそこでした,My room was there before.,私の部屋は | 前は | そこ | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,その店は前はレストランでした,The shop was a restaurant before.,その店は | 前は | レストラン | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,そのスマホは前は彼のでした,The smartphone was his before.,そのスマホは | 前は | 彼の | でした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was ～ before,あれは前は私の車でした,That was my car before.,あれは | 前は | 私の車 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,あれは前は彼女の家でした,That was her house before.,あれは | 前は | 彼女の家 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,あそこは前は駅でした,That was the station before.,あそこは | 前は | 駅 | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,駅は前はあそこでした,The station was over there before.,駅は | 前は | あそこ | でした,,1
,English,Japanese,Beginner1,Noun,S was ～ before,あの建物は前は教会でした,That building was the church before.,あの建物は | 前は | 教会 | でした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,// もともと,,,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,私はもともと先生ではありませんでした,I was not a teacher originally.,私は | もともと | 先生 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,彼はもともと医者ではありませんでした,I was not a doctor originally.,彼は | もともと | 医者 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,彼女はもともと私の妹ではありませんでした,She was not my sister originally.,彼女は | もともと | 私の妹 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,これはもともと私の車ではありませんでした,This was not my car originally.,これは | もともと | 私の車 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,私の車はもともとこれではありませんでした,My car was not this one originally.,私の車はもともとこれではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,ここはもともとトイレではありませんでした,This was not the restroom originally.,ここは | もともと | トイレ | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,トイレはもともとここではありませんでした,The restroom was not here originally.,トイレは | もともと | ここ | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,この財布はもともと私のではありませんでした,This wallet was not mine originally.,この財布は | もともと | 私の | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,それはもともと私の荷物ではありませんでした,It was not my luggage originally.,それは | もともと | 私の荷物 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,それはもともと彼女の財布ではありませんでした,It was not her wallet originally.,それは | もともと | 彼女の財布 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,そこはもともと私の部屋ではありませんでした,It was not my room originally.,そこは | もともと | 私の部屋 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,私の部屋はもともとそこではありませんでした,My room was not there originally.,私の部屋は | もともと | そこ | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,そのペンはもともと私のではありませんでした,The restaurant was not mine originally.,そのペンは | もともと | 私の | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,そのスマホはもともと彼のではありませんでした,The smartphone was not his originally.,そのスマホは | もともと | 彼の | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,あれはもともと私の車ではありませんでした,That was not my car originally.,あれは | もともと | 私の車 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,あれはもともと彼女の家ではありませんでした,That was not her house originally.,あれは | もともと | 彼女の家 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,あそこはもともと駅ではありませんでした,That was not the station originally.,あそこは | もともと | 駅 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,駅はもともとあそこではありませんでした,The station was not there originally.,駅は | もともと | あそこ | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,S was not ～ originally,あの建物はもともと教会ではありませんでした,That building was not the church originally.,あの建物は | もともと | 教会 | ではありませんでした,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
,English,Japanese,Beginner1,Noun,,,,,,1
